step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,Risk_Score,Risk_Level,Risk_Score_V2,Risk_Level_V2,Suspicious_Alert,Alert_ID,Priority,Case_ID,Investigator,Case_Status,SAR_Decision
9,CASH_OUT,638071.76,C657943038,0.0,0.0,C1787868648,15083210.6,15690334.58,0,0,60,High,110,High,True,ALT13041,Critical,CASE13041,Analyst_D,Open,SAR Required
9,CASH_OUT,167715.98,C1568886072,0.0,0.0,C826383690,642696.81,845609.77,0,0,20,Low,40,Medium,True,ALT13042,Medium,CASE13042,Analyst_A,Open,No SAR Required
9,CASH_OUT,317231.72,C1916406235,0.0,0.0,C1849941462,2455385.38,2962825.13,0,0,60,High,80,High,True,ALT13043,High,CASE13043,Analyst_B,Escalated,SAR Review Needed
9,CASH_OUT,145237.73,C1558675908,0.0,0.0,C1242584406,203751.7,533448.75,0,0,20,Low,40,Medium,True,ALT13044,Medium,CASE13044,Analyst_B,Under Review,No SAR Required
9,CASH_OUT,90097.69,C1082354495,0.0,0.0,C1337563431,134457.77,292787.35,0,0,20,Low,40,Medium,True,ALT13045,Medium,CASE13045,Analyst_A,Closed,No SAR Required
9,CASH_OUT,205855.74,C128844954,0.0,0.0,C2136124320,343022.89,896579.02,0,0,60,High,80,High,True,ALT13046,High,CASE13046,Analyst_C,Under Review,SAR Review Needed
9,CASH_OUT,13437.87,C637055333,0.0,0.0,C1045869053,64953.0,64938.42,0,0,20,Low,40,Medium,True,ALT13047,Medium,CASE13047,Analyst_A,Closed,No SAR Required
9,CASH_OUT,53598.97,C1165094335,0.0,0.0,C285527187,1728663.24,1576108.0,0,0,20,Low,40,Medium,True,ALT13048,Medium,CASE13048,Analyst_D,Escalated,No SAR Required
9,CASH_OUT,104941.77,C519093437,0.0,0.0,C153634664,182096.07,287037.83,0,0,20,Low,40,Medium,True,ALT13049,Medium,CASE13049,Analyst_A,Under Review,No SAR Required
9,CASH_OUT,231075.35,C1770909997,0.0,0.0,C1262822392,22641471.24,22952734.12,0,0,60,High,80,High,True,ALT13050,High,CASE13050,Analyst_A,Escalated,SAR Review Needed
9,CASH_OUT,97721.06,C161355488,0.0,0.0,C302870502,413824.92,3116947.09,0,0,20,Low,40,Medium,True,ALT13051,Medium,CASE13051,Analyst_A,Open,No SAR Required
9,CASH_OUT,100866.06,C1137188473,0.0,0.0,C1181708889,684138.15,1114517.69,0,0,20,Low,40,Medium,True,ALT13052,Medium,CASE13052,Analyst_A,Closed,No SAR Required
9,CASH_OUT,282674.33,C1489393641,0.0,0.0,C422342907,998840.0,1608436.13,0,0,60,High,80,High,True,ALT13053,High,CASE13053,Analyst_B,Under Review,SAR Review Needed
9,CASH_OUT,42412.28,C1589952837,0.0,0.0,C89146006,143901.0,186313.28,0,0,20,Low,40,Medium,True,ALT13054,Medium,CASE13054,Analyst_B,Under Review,No SAR Required
9,CASH_OUT,572628.81,C655684971,0.0,0.0,C1255024717,17020715.36,18803381.54,0,0,60,High,110,High,True,ALT13055,Critical,CASE13055,Analyst_B,Open,SAR Required
9,CASH_OUT,54937.61,C606866470,0.0,0.0,C2081964433,102216.0,157153.61,0,0,20,Low,40,Medium,True,ALT13056,Medium,CASE13056,Analyst_D,Escalated,No SAR Required
9,CASH_OUT,474034.9,C1312783957,0.0,0.0,C1607998252,1237720.77,1590442.0,0,0,60,High,80,High,True,ALT13057,High,CASE13057,Analyst_B,Under Review,SAR Review Needed
9,CASH_OUT,349995.79,C914964542,0.0,0.0,C219416103,1490712.42,1813503.62,0,0,60,High,80,High,True,ALT13058,High,CASE13058,Analyst_D,Open,SAR Review Needed
9,CASH_OUT,46213.44,C909526057,0.0,0.0,C932796396,106327.0,6705813.49,0,0,20,Low,40,Medium,True,ALT13059,Medium,CASE13059,Analyst_D,Open,No SAR Required
9,CASH_OUT,182794.52,C1925129205,0.0,0.0,C1069131391,1153204.01,1642388.96,0,0,20,Low,40,Medium,True,ALT13060,Medium,CASE13060,Analyst_C,Closed,No SAR Required
9,CASH_OUT,61196.4,C1195849249,0.0,0.0,C688425953,1268298.74,1428999.19,0,0,20,Low,40,Medium,True,ALT13061,Medium,CASE13061,Analyst_B,Open,No SAR Required
9,CASH_OUT,184734.99,C993199687,0.0,0.0,C146305349,2071019.64,3471737.12,0,0,20,Low,40,Medium,True,ALT13062,Medium,CASE13062,Analyst_B,Open,No SAR Required
9,CASH_OUT,46632.49,C1059064324,0.0,0.0,C892981061,66639.69,106776.6,0,0,20,Low,40,Medium,True,ALT13063,Medium,CASE13063,Analyst_A,Open,No SAR Required
9,CASH_OUT,467273.92,C873150110,0.0,0.0,C679235222,3763135.16,6297525.12,0,0,60,High,80,High,True,ALT13064,High,CASE13064,Analyst_D,Closed,SAR Review Needed
9,CASH_OUT,381620.01,C1250162688,0.0,0.0,C865922491,654786.07,796889.49,0,0,60,High,80,High,True,ALT13065,High,CASE13065,Analyst_C,Open,SAR Review Needed
9,CASH_OUT,59854.31,C1772211753,0.0,0.0,C1973934667,62835.0,874405.83,0,0,20,Low,40,Medium,True,ALT13066,Medium,CASE13066,Analyst_A,Under Review,No SAR Required
9,CASH_OUT,185296.6,C1450088755,0.0,0.0,C1034584766,7164410.37,7929794.47,0,0,20,Low,40,Medium,True,ALT13067,Medium,CASE13067,Analyst_A,Open,No SAR Required
9,CASH_OUT,54926.82,C1002240678,0.0,0.0,C1261940766,129579.09,346948.59,0,0,20,Low,40,Medium,True,ALT13068,Medium,CASE13068,Analyst_A,Under Review,No SAR Required
9,CASH_OUT,98671.88,C1856656937,0.0,0.0,C1315078366,232461.98,77908.95,0,0,20,Low,40,Medium,True,ALT13069,Medium,CASE13069,Analyst_B,Open,No SAR Required
9,CASH_OUT,135371.52,C152902995,0.0,0.0,C553602983,196541.66,551365.7,0,0,20,Low,40,Medium,True,ALT13070,Medium,CASE13070,Analyst_C,Closed,No SAR Required
9,CASH_OUT,37754.09,C723036738,0.0,0.0,C679235222,4230409.08,6297525.12,0,0,20,Low,40,Medium,True,ALT13071,Medium,CASE13071,Analyst_A,Open,No SAR Required
9,CASH_OUT,47849.83,C1999440973,0.0,0.0,C1553217607,812216.2,889018.33,0,0,20,Low,40,Medium,True,ALT13072,Medium,CASE13072,Analyst_B,Under Review,No SAR Required
9,CASH_OUT,104922.21,C1267337119,0.0,0.0,C118648358,948711.06,1546407.39,0,0,20,Low,40,Medium,True,ALT13073,Medium,CASE13073,Analyst_B,Under Review,No SAR Required
9,CASH_OUT,140714.57,C706505784,0.0,0.0,C1917025677,238500.41,379214.99,0,0,20,Low,40,Medium,True,ALT13074,Medium,CASE13074,Analyst_B,Open,No SAR Required
9,CASH_OUT,16053.45,C1152944515,0.0,0.0,C1677727024,297228.81,533584.88,0,0,20,Low,40,Medium,True,ALT13075,Medium,CASE13075,Analyst_A,Under Review,No SAR Required
9,CASH_OUT,80956.67,C1541974589,0.0,0.0,C1734719138,1533987.73,1614944.4,0,0,20,Low,40,Medium,True,ALT13076,Medium,CASE13076,Analyst_B,Closed,No SAR Required
9,CASH_OUT,60726.02,C1086711840,0.0,0.0,C1044472558,362563.33,830005.87,0,0,20,Low,40,Medium,True,ALT13077,Medium,CASE13077,Analyst_C,Open,No SAR Required
9,CASH_OUT,167463.01,C166797740,0.0,0.0,C919488700,196071.38,632280.04,0,0,20,Low,40,Medium,True,ALT13078,Medium,CASE13078,Analyst_D,Open,No SAR Required
9,CASH_OUT,238680.95,C159733120,0.0,0.0,C1335946878,2642644.86,3479965.6,0,0,60,High,80,High,True,ALT13079,High,CASE13079,Analyst_A,Open,SAR Review Needed
9,CASH_OUT,122733.51,C388149199,0.0,0.0,C1694734722,148844.0,174675.93,0,0,20,Low,40,Medium,True,ALT13080,Medium,CASE13080,Analyst_B,Closed,No SAR Required
9,CASH_OUT,34371.6,C2018099683,0.0,0.0,C363330984,667093.53,1383628.36,0,0,20,Low,40,Medium,True,ALT13081,Medium,CASE13081,Analyst_A,Under Review,No SAR Required
9,CASH_OUT,80092.96,C2025153287,0.0,0.0,C1095587424,1632067.88,2153931.55,0,0,20,Low,40,Medium,True,ALT13082,Medium,CASE13082,Analyst_A,Open,No SAR Required
9,CASH_OUT,41991.48,C1539244228,0.0,0.0,C1041664164,112744.0,588558.55,0,0,20,Low,40,Medium,True,ALT13083,Medium,CASE13083,Analyst_B,Under Review,No SAR Required
9,CASH_OUT,2944.93,C1507954859,0.0,0.0,C855388453,9936.0,12880.93,0,0,20,Low,40,Medium,True,ALT13084,Medium,CASE13084,Analyst_D,Under Review,No SAR Required
9,CASH_OUT,1008088.45,C1863390381,0.0,0.0,C1674899618,15546136.0,16762446.51,0,0,60,High,110,High,True,ALT13085,Critical,CASE13085,Analyst_B,Closed,SAR Required
9,CASH_OUT,202246.44,C1022357267,0.0,0.0,C1973538135,291304.96,765060.29,0,0,60,High,80,High,True,ALT13086,High,CASE13086,Analyst_C,Under Review,SAR Review Needed
9,CASH_OUT,249250.11,C527790442,0.0,0.0,C1808652004,294283.78,155178.36,0,0,60,High,80,High,True,ALT13087,High,CASE13087,Analyst_A,Open,SAR Review Needed
9,CASH_OUT,453408.17,C1254416103,0.0,0.0,C75629578,924873.13,1378281.3,0,0,60,High,80,High,True,ALT13088,High,CASE13088,Analyst_D,Open,SAR Review Needed
9,CASH_OUT,212424.19,C764874606,0.0,0.0,C258825018,250640.28,463064.48,0,0,60,High,80,High,True,ALT13089,High,CASE13089,Analyst_B,Open,SAR Review Needed
9,CASH_OUT,57229.1,C1849944760,0.0,0.0,C547709432,97030.0,154259.1,0,0,20,Low,40,Medium,True,ALT13090,Medium,CASE13090,Analyst_D,Open,No SAR Required
9,CASH_OUT,86039.73,C1510553659,0.0,0.0,C1261940778,112467.6,711236.14,0,0,20,Low,40,Medium,True,ALT13091,Medium,CASE13091,Analyst_B,Under Review,No SAR Required
9,CASH_OUT,377026.53,C920057467,0.0,0.0,C643021151,381751.86,1199396.43,0,0,60,High,80,High,True,ALT13092,High,CASE13092,Analyst_C,Closed,SAR Review Needed
9,CASH_OUT,60720.4,C598696880,0.0,0.0,C728526866,10831509.79,12027736.08,0,0,20,Low,40,Medium,True,ALT13093,Medium,CASE13093,Analyst_B,Under Review,No SAR Required
9,CASH_OUT,208155.05,C1388858199,0.0,0.0,C1260889084,954067.23,2731193.68,0,0,60,High,80,High,True,ALT13094,High,CASE13094,Analyst_B,Under Review,SAR Review Needed
9,CASH_IN,353339.18,C1100184021,81708.0,435047.18,C564345200,117.0,0.0,0,0,40,Medium,40,Medium,True,ALT13095,Medium,CASE13095,Analyst_A,Under Review,No SAR Required
9,CASH_OUT,277685.1,C932616641,72431.0,0.0,C2129901484,433062.09,1039170.38,0,0,60,High,80,High,True,ALT13096,High,CASE13096,Analyst_A,Open,SAR Review Needed
9,CASH_OUT,494478.36,C998542579,218042.63,0.0,C705321061,1306261.5,1483234.11,0,0,60,High,80,High,True,ALT13097,High,CASE13097,Analyst_B,Closed,SAR Review Needed
9,CASH_OUT,132430.07,C965555913,0.0,0.0,C83827469,8456145.84,10924713.7,0,0,20,Low,40,Medium,True,ALT13098,Medium,CASE13098,Analyst_B,Under Review,No SAR Required
9,CASH_OUT,469899.64,C170221515,171.0,0.0,C330751252,20374.0,317426.64,0,0,60,High,80,High,True,ALT13099,High,CASE13099,Analyst_B,Closed,SAR Review Needed
9,CASH_IN,282956.12,C1523452728,3579.0,286535.12,C343053870,733.0,140712.08,0,0,40,Medium,40,Medium,True,ALT13100,Medium,CASE13100,Analyst_D,Under Review,No SAR Required
9,CASH_OUT,235265.19,C1613567592,21614.0,0.0,C855085682,95874.38,436610.38,0,0,60,High,80,High,True,ALT13101,High,CASE13101,Analyst_C,Open,SAR Review Needed
9,CASH_OUT,307039.36,C1401222473,10014.0,0.0,C1566849174,31649.62,825940.86,0,0,60,High,80,High,True,ALT13102,High,CASE13102,Analyst_B,Escalated,SAR Review Needed
9,CASH_OUT,604434.92,C1323189794,28555.0,0.0,C589398557,813.0,1378492.03,0,0,60,High,110,High,True,ALT13103,Critical,CASE13103,Analyst_C,Closed,SAR Required
9,CASH_OUT,443471.23,C82894458,570.0,0.0,C616998001,0.0,694366.5,0,0,60,High,80,High,True,ALT13104,High,CASE13104,Analyst_A,Escalated,SAR Review Needed
9,CASH_OUT,144195.8,C941844368,0.0,0.0,C910260446,266367.5,685289.71,0,0,20,Low,40,Medium,True,ALT13105,Medium,CASE13105,Analyst_C,Open,No SAR Required
9,CASH_OUT,306191.72,C609951805,0.0,0.0,C261292810,1186002.85,1857664.03,0,0,60,High,80,High,True,ALT13106,High,CASE13106,Analyst_B,Closed,SAR Review Needed
9,CASH_OUT,119381.92,C803378245,178.0,0.0,C1851192788,5508.59,589994.7,0,0,20,Low,40,Medium,True,ALT13107,Medium,CASE13107,Analyst_C,Under Review,No SAR Required
9,CASH_IN,505408.98,C211149158,10760.0,516168.98,C1072404091,1939.0,0.0,0,0,40,Medium,70,High,True,ALT13108,High,CASE13108,Analyst_C,Open,SAR Review Needed
9,CASH_OUT,90154.28,C774632557,11154.0,0.0,C681101640,22936.0,143060.98,0,0,20,Low,40,Medium,True,ALT13109,Medium,CASE13109,Analyst_B,Escalated,No SAR Required
9,CASH_OUT,37725.18,C1781380156,773.0,0.0,C1849933855,172707.34,210432.51,0,0,20,Low,40,Medium,True,ALT13110,Medium,CASE13110,Analyst_B,Under Review,No SAR Required
9,TRANSFER,1374316.84,C726800507,44205.71,0.0,C2133732070,1376553.46,2750870.29,0,0,70,High,120,High,True,ALT13111,Critical,CASE13111,Analyst_C,Open,SAR Required
9,TRANSFER,121397.88,C1373965431,0.0,0.0,C467311030,588570.62,0.0,0,0,30,Medium,50,Medium,True,ALT13112,Medium,CASE13112,Analyst_A,Open,No SAR Required
9,TRANSFER,1649130.54,C893274539,0.0,0.0,C1782113663,6002040.86,7662734.75,0,0,70,High,120,High,True,ALT13113,Critical,CASE13113,Analyst_D,Open,SAR Required
9,TRANSFER,423908.55,C325749580,0.0,0.0,C147647618,980396.86,1618490.23,0,0,70,High,90,High,True,ALT13114,High,CASE13114,Analyst_D,Open,SAR Review Needed
9,TRANSFER,38437.06,C683722906,0.0,0.0,C577034657,194457.58,232894.63,0,0,30,Medium,50,Medium,True,ALT13115,Medium,CASE13115,Analyst_A,Open,No SAR Required
9,TRANSFER,103989.08,C1363144513,0.0,0.0,C262828207,396394.63,946278.08,0,0,30,Medium,50,Medium,True,ALT13116,Medium,CASE13116,Analyst_A,Open,No SAR Required
9,TRANSFER,877481.45,C369858524,0.0,0.0,C849038219,1770091.86,2186554.86,0,0,70,High,120,High,True,ALT13117,Critical,CASE13117,Analyst_B,Escalated,SAR Required
9,TRANSFER,60486.4,C1375493818,0.0,0.0,C1200112176,72712.97,133199.37,0,0,30,Medium,50,Medium,True,ALT13118,Medium,CASE13118,Analyst_A,Under Review,No SAR Required
9,TRANSFER,215680.12,C2144782343,0.0,0.0,C2049813033,1631196.47,3061250.81,0,0,70,High,90,High,True,ALT13119,High,CASE13119,Analyst_D,Open,SAR Review Needed
9,TRANSFER,183597.49,C1371370843,0.0,0.0,C142211154,908073.36,1091670.85,0,0,30,Medium,50,Medium,True,ALT13120,Medium,CASE13120,Analyst_C,Open,No SAR Required
9,TRANSFER,1152062.93,C465743303,0.0,0.0,C831467165,8605094.93,9420030.97,0,0,70,High,120,High,True,ALT13121,Critical,CASE13121,Analyst_B,Open,SAR Required
9,TRANSFER,130097.5,C678963595,0.0,0.0,C1023535667,1355337.56,1784905.34,0,0,30,Medium,50,Medium,True,ALT13122,Medium,CASE13122,Analyst_C,Escalated,No SAR Required
9,TRANSFER,282005.44,C1638357619,0.0,0.0,C90486891,4091453.38,5407172.77,0,0,70,High,90,High,True,ALT13123,High,CASE13123,Analyst_B,Closed,SAR Review Needed
9,TRANSFER,327745.13,C1535835313,0.0,0.0,C1818375095,373311.08,1802046.35,0,0,70,High,90,High,True,ALT13124,High,CASE13124,Analyst_A,Closed,SAR Review Needed
9,TRANSFER,467077.28,C1428741778,0.0,0.0,C1052117080,1335341.34,1830501.41,0,0,70,High,90,High,True,ALT13125,High,CASE13125,Analyst_A,Open,SAR Review Needed
9,TRANSFER,1084294.83,C1014333901,0.0,0.0,C198998678,2140066.43,5424217.14,0,0,70,High,120,High,True,ALT13126,Critical,CASE13126,Analyst_B,Under Review,SAR Required
9,CASH_OUT,326319.53,C833299620,215161.0,0.0,C747464370,42262.51,410376.33,0,0,60,High,80,High,True,ALT13127,High,CASE13127,Analyst_B,Escalated,SAR Review Needed
9,CASH_OUT,76188.13,C1640094302,27316.0,0.0,C2084157350,331567.0,2979311.9,0,0,20,Low,40,Medium,True,ALT13128,Medium,CASE13128,Analyst_A,Open,No SAR Required
9,CASH_OUT,372864.81,C1946148446,3042.0,0.0,C1452646606,567032.28,1382595.54,0,0,60,High,80,High,True,ALT13129,High,CASE13129,Analyst_D,Closed,SAR Review Needed
9,TRANSFER,1756719.09,C666789598,0.0,0.0,C1839337592,2185862.48,3586165.17,0,0,70,High,120,High,True,ALT13130,Critical,CASE13130,Analyst_C,Open,SAR Required
9,TRANSFER,3018712.42,C1840666007,0.0,0.0,C1745096940,3612607.6,6746103.64,0,0,70,High,120,High,True,ALT13131,Critical,CASE13131,Analyst_D,Under Review,SAR Required
9,TRANSFER,644825.45,C38433109,0.0,0.0,C257761496,2298191.86,5509332.51,0,0,70,High,120,High,True,ALT13132,Critical,CASE13132,Analyst_B,Under Review,SAR Required
9,TRANSFER,38635.49,C264917612,0.0,0.0,C713039134,460912.46,499547.95,0,0,30,Medium,50,Medium,True,ALT13133,Medium,CASE13133,Analyst_C,Escalated,No SAR Required
9,TRANSFER,157544.12,C1528192477,0.0,0.0,C1411134174,299613.6,457157.72,0,0,30,Medium,50,Medium,True,ALT13134,Medium,CASE13134,Analyst_B,Closed,No SAR Required
9,TRANSFER,1035289.03,C72593861,0.0,0.0,C1222590577,1196871.13,2004962.85,0,0,70,High,120,High,True,ALT13135,Critical,CASE13135,Analyst_C,Under Review,SAR Required
9,TRANSFER,415788.9,C1438824643,0.0,0.0,C232812328,2306402.51,4216401.76,0,0,70,High,90,High,True,ALT13136,High,CASE13136,Analyst_D,Open,SAR Review Needed
9,TRANSFER,353637.7,C138856741,0.0,0.0,C310737318,1293883.72,1177930.41,0,0,70,High,90,High,True,ALT13137,High,CASE13137,Analyst_D,Open,SAR Review Needed
9,TRANSFER,1002260.34,C1641514309,0.0,0.0,C475231857,1790923.17,2954420.87,0,0,70,High,120,High,True,ALT13138,Critical,CASE13138,Analyst_A,Under Review,SAR Required
9,TRANSFER,158702.48,C2014563619,0.0,0.0,C1807010830,335862.15,641482.7,0,0,30,Medium,50,Medium,True,ALT13139,Medium,CASE13139,Analyst_A,Open,No SAR Required
9,TRANSFER,519556.97,C953640514,0.0,0.0,C1149273771,6347068.5,7212723.74,0,0,70,High,120,High,True,ALT13140,Critical,CASE13140,Analyst_D,Under Review,SAR Required
9,TRANSFER,270544.13,C115777436,0.0,0.0,C1504420803,809759.39,1393712.25,0,0,70,High,90,High,True,ALT13141,High,CASE13141,Analyst_A,Escalated,SAR Review Needed
9,TRANSFER,110518.81,C1539760040,0.0,0.0,C367746789,2133868.99,2121428.31,0,0,30,Medium,50,Medium,True,ALT13142,Medium,CASE13142,Analyst_C,Under Review,No SAR Required
9,TRANSFER,1824662.48,C1029339942,51510.0,0.0,C1106744673,983403.19,2808065.67,0,0,70,High,120,High,True,ALT13143,Critical,CASE13143,Analyst_D,Under Review,SAR Required
9,CASH_OUT,293314.14,C1052573625,21368.0,0.0,C1584119395,162472.73,532416.22,0,0,60,High,80,High,True,ALT13144,High,CASE13144,Analyst_C,Under Review,SAR Review Needed
9,CASH_OUT,66953.52,C202673549,37197.0,0.0,C146305349,2255754.63,3471737.12,0,0,20,Low,40,Medium,True,ALT13145,Medium,CASE13145,Analyst_B,Under Review,No SAR Required
9,CASH_OUT,13967.05,C2120682680,266.0,0.0,C1090620820,6054.0,20021.05,0,0,20,Low,40,Medium,True,ALT13146,Medium,CASE13146,Analyst_A,Open,No SAR Required
9,CASH_OUT,209042.17,C609070038,425372.33,216330.16,C1246134024,337686.26,1268132.69,0,0,60,High,60,High,True,ALT13147,Medium,CASE13147,Analyst_C,Closed,No SAR Required
9,CASH_OUT,276175.6,C1443044981,216330.16,0.0,C2030800545,467470.0,959958.13,0,0,60,High,80,High,True,ALT13148,High,CASE13148,Analyst_B,Under Review,SAR Review Needed
9,CASH_OUT,234829.66,C1612958077,0.0,0.0,C1346065207,260730.22,539686.78,0,0,60,High,80,High,True,ALT13149,High,CASE13149,Analyst_A,Closed,SAR Review Needed
9,CASH_OUT,221997.06,C74786945,0.0,0.0,C1414763289,434053.18,656050.23,0,0,60,High,80,High,True,ALT13150,High,CASE13150,Analyst_D,Closed,SAR Review Needed
9,CASH_OUT,183857.96,C1303326914,0.0,0.0,C599726537,649077.27,832935.24,0,0,20,Low,40,Medium,True,ALT13151,Medium,CASE13151,Analyst_D,Open,No SAR Required
9,CASH_OUT,409192.82,C59867060,0.0,0.0,C2078250226,7621086.5,8332240.52,0,0,60,High,80,High,True,ALT13152,High,CASE13152,Analyst_A,Escalated,SAR Review Needed
9,CASH_OUT,70091.77,C2097620634,0.0,0.0,C1246648070,122165.0,113421.1,0,0,20,Low,40,Medium,True,ALT13153,Medium,CASE13153,Analyst_D,Open,No SAR Required
9,CASH_OUT,71672.76,C1343961243,0.0,0.0,C22805895,573962.08,226558.96,0,0,20,Low,40,Medium,True,ALT13154,Medium,CASE13154,Analyst_B,Open,No SAR Required
9,CASH_OUT,54938.33,C1678130042,0.0,0.0,C17820769,1662864.32,1607758.47,0,0,20,Low,40,Medium,True,ALT13155,Medium,CASE13155,Analyst_A,Under Review,No SAR Required
9,CASH_OUT,213778.13,C1818395793,0.0,0.0,C99275333,1266806.76,2132912.55,0,0,60,High,80,High,True,ALT13156,High,CASE13156,Analyst_C,Closed,SAR Review Needed
9,CASH_OUT,298405.21,C672484465,0.0,0.0,C1251600325,859663.06,1211199.96,0,0,60,High,80,High,True,ALT13157,High,CASE13157,Analyst_A,Escalated,SAR Review Needed
9,CASH_OUT,194468.35,C558069256,0.0,0.0,C289045778,699161.9,965859.43,0,0,20,Low,40,Medium,True,ALT13158,Medium,CASE13158,Analyst_A,Closed,No SAR Required
9,TRANSFER,2739793.97,C877160288,64963.29,0.0,C1789550256,5118814.99,7486134.54,0,0,70,High,120,High,True,ALT13159,Critical,CASE13159,Analyst_D,Under Review,SAR Required
9,CASH_OUT,365414.87,C445170564,12452.0,0.0,C26039154,20407.0,385821.87,0,0,60,High,80,High,True,ALT13160,High,CASE13160,Analyst_B,Under Review,SAR Review Needed
9,CASH_OUT,192536.36,C1046255816,453.0,0.0,C1426908073,0.0,612953.13,0,0,20,Low,40,Medium,True,ALT13161,Medium,CASE13161,Analyst_A,Closed,No SAR Required
9,CASH_OUT,79446.8,C370060382,33330.0,0.0,C1790453435,0.0,79446.8,0,0,20,Low,40,Medium,True,ALT13162,Medium,CASE13162,Analyst_A,Under Review,No SAR Required
9,CASH_IN,397977.54,C1411394664,22224.0,420201.54,C323635473,0.0,0.0,0,0,40,Medium,40,Medium,True,ALT13163,Medium,CASE13163,Analyst_C,Open,No SAR Required
9,CASH_OUT,179000.74,C1500516996,0.0,0.0,C1476820428,509023.32,652221.66,0,0,20,Low,40,Medium,True,ALT13164,Medium,CASE13164,Analyst_B,Under Review,No SAR Required
9,TRANSFER,468735.79,C1510560398,4066.0,0.0,C924237476,11118.0,699015.98,0,0,70,High,90,High,True,ALT13165,High,CASE13165,Analyst_D,Closed,SAR Review Needed
9,CASH_OUT,372789.15,C787826183,1078.0,0.0,C1806793275,143.0,0.0,0,0,60,High,80,High,True,ALT13166,High,CASE13166,Analyst_A,Open,SAR Review Needed
9,CASH_OUT,245647.68,C1052808716,10800.0,0.0,C738790354,42189.0,287836.68,0,0,60,High,80,High,True,ALT13167,High,CASE13167,Analyst_D,Closed,SAR Review Needed
9,TRANSFER,1024399.32,C1305784238,72327.0,0.0,C673237234,50670.0,1945901.36,0,0,70,High,120,High,True,ALT13168,Critical,CASE13168,Analyst_A,Under Review,SAR Required
9,CASH_OUT,51913.46,C596113230,15763.0,0.0,C1700852615,88097.82,151325.33,0,0,20,Low,40,Medium,True,ALT13169,Medium,CASE13169,Analyst_A,Under Review,No SAR Required
9,CASH_OUT,102188.3,C1262916943,20226.0,0.0,C1428874286,64660.0,166848.3,0,0,20,Low,40,Medium,True,ALT13170,Medium,CASE13170,Analyst_C,Under Review,No SAR Required
9,CASH_OUT,157499.58,C1297544384,154519.04,0.0,C1450419757,283879.5,0.0,0,0,20,Low,40,Medium,True,ALT13171,Medium,CASE13171,Analyst_B,Under Review,No SAR Required
9,CASH_OUT,442196.95,C90759395,73363.96,0.0,C503485607,737331.26,891994.29,0,0,60,High,80,High,True,ALT13172,High,CASE13172,Analyst_A,Closed,SAR Review Needed
9,CASH_OUT,220867.1,C1734379698,58975.07,0.0,C1635207173,9113156.25,11845378.9,0,0,60,High,80,High,True,ALT13173,High,CASE13173,Analyst_B,Open,SAR Review Needed
9,CASH_OUT,129463.59,C625808197,4101.0,0.0,C150091086,114408.67,257488.36,0,0,20,Low,40,Medium,True,ALT13174,Medium,CASE13174,Analyst_A,Closed,No SAR Required
9,CASH_OUT,209245.44,C1700382878,12293.08,0.0,C1146577120,211979.93,712955.83,0,0,60,High,80,High,True,ALT13175,High,CASE13175,Analyst_C,Escalated,SAR Review Needed
9,CASH_OUT,154976.5,C683878475,0.0,0.0,C79708552,389661.75,1446363.13,0,0,20,Low,40,Medium,True,ALT13176,Medium,CASE13176,Analyst_D,Open,No SAR Required
9,CASH_OUT,184908.69,C1516056730,0.0,0.0,C1761324386,3046862.67,3063129.34,0,0,20,Low,40,Medium,True,ALT13177,Medium,CASE13177,Analyst_C,Under Review,No SAR Required
9,CASH_OUT,24946.13,C588568171,0.0,0.0,C599265282,798765.34,635102.62,0,0,20,Low,40,Medium,True,ALT13178,Medium,CASE13178,Analyst_A,Escalated,No SAR Required
9,CASH_OUT,282549.69,C144897967,0.0,0.0,C1615804266,4512194.13,4794743.83,0,0,60,High,80,High,True,ALT13179,High,CASE13179,Analyst_C,Under Review,SAR Review Needed
9,CASH_OUT,230885.9,C957486976,0.0,0.0,C711278951,299403.05,801730.23,0,0,60,High,80,High,True,ALT13180,High,CASE13180,Analyst_D,Under Review,SAR Review Needed
9,CASH_OUT,380985.06,C184039896,0.0,0.0,C1439007204,599008.25,1107329.16,0,0,60,High,80,High,True,ALT13181,High,CASE13181,Analyst_D,Under Review,SAR Review Needed
9,CASH_OUT,246203.73,C265945442,0.0,0.0,C579802590,1028333.65,1274537.38,0,0,60,High,80,High,True,ALT13182,High,CASE13182,Analyst_B,Open,SAR Review Needed
9,CASH_OUT,202018.6,C274370745,0.0,0.0,C1552859894,4144351.36,10269973.47,0,0,60,High,80,High,True,ALT13183,High,CASE13183,Analyst_C,Escalated,SAR Review Needed
9,CASH_OUT,388806.43,C970799909,0.0,0.0,C489693281,2266330.88,2645914.19,0,0,60,High,80,High,True,ALT13184,High,CASE13184,Analyst_D,Open,SAR Review Needed
9,CASH_OUT,219365.36,C1923146559,0.0,0.0,C1027992087,10862988.56,11082353.92,0,0,60,High,80,High,True,ALT13185,High,CASE13185,Analyst_B,Open,SAR Review Needed
9,CASH_OUT,246929.07,C766393624,0.0,0.0,C987060415,1795303.57,1940694.18,0,0,60,High,80,High,True,ALT13186,High,CASE13186,Analyst_C,Open,SAR Review Needed
